https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XRP
1626998400000,2021-07-23 00:00:00,XRP/USD,0.59268,0.61043,0.57563,0.60937,4665718.950612861,7656627.2553832
1626912000000,2021-07-22 00:00:00,XRP/USD,0.57219,0.604,0.56102,0.59242,5513267.096876322,9306348.70003768
1626825600000,2021-07-21 00:00:00,XRP/USD,0.52917,0.58487,0.52,0.57153,5925953.962758897,10368579.01205343
1626739200000,2021-07-20 00:00:00,XRP/USD,0.55746,0.57048,0.51601,0.52917,5031512.054667458,9508309.34230485
1626652800000,2021-07-19 00:00:00,XRP/USD,0.58721,0.5901,0.55382,0.55786,3144708.819167232,5637093.21185823
1626566400000,2021-07-18 00:00:00,XRP/USD,0.58292,0.60189,0.57182,0.58721,3531486.7677183747,6014009.9244195
1626480000000,2021-07-17 00:00:00,XRP/USD,0.58951,0.59848,0.56,0.58262,5512608.774710476,9461756.84787765
1626393600000,2021-07-16 00:00:00,XRP/USD,0.5987,0.6205,0.58746,0.58959,6933659.197010868,11760137.03931693
1626307200000,2021-07-15 00:00:00,XRP/USD,0.6202,0.62724,0.58803,0.59823,4046003.9502101303,6763291.62731747
1626220800000,2021-07-14 00:00:00,XRP/USD,0.61941,0.6257,0.58461,0.62028,4979599.875899055,8027987.16047439
1626134400000,2021-07-13 00:00:00,XRP/USD,0.62856,0.64328,0.60856,0.61985,5264700.345770892,8493507.05133644
1626048000000,2021-07-12 00:00:00,XRP/USD,0.63641,0.65714,0.61647,0.62824,3916129.794395927,6233493.24206661
1625961600000,2021-07-11 00:00:00,XRP/USD,0.62477,0.6445,0.61706,0.63616,2408050.3055895134,3785290.34455092
1625875200000,2021-07-10 00:00:00,XRP/USD,0.63609,0.64831,0.61182,0.62491,2913643.016399098,4662500.22627114
1625788800000,2021-07-09 00:00:00,XRP/USD,0.62116,0.64533,0.59113,0.63645,5967301.168431209,9375915.10477054
1625702400000,2021-07-08 00:00:00,XRP/USD,0.65242,0.6548,0.6107,0.62115,8105544.486550829,13049254.58673562
1625616000000,2021-07-07 00:00:00,XRP/USD,0.66502,0.67442,0.65011,0.65242,2753013.418732312,4219695.01047226
1625529600000,2021-07-06 00:00:00,XRP/USD,0.65205,0.68024,0.65102,0.66586,4231315.766650178,6354662.79195353
1625443200000,2021-07-05 00:00:00,XRP/USD,0.69626,0.69646,0.64392,0.65223,5945541.67524243,9115713.2840293
1625356800000,2021-07-04 00:00:00,XRP/USD,0.67242,0.70941,0.66569,0.6962,3668468.2688258565,5269273.58349017
1625270400000,2021-07-03 00:00:00,XRP/USD,0.65586,0.68538,0.64305,0.67395,4096322.770977553,6078081.12022784
1625184000000,2021-07-02 00:00:00,XRP/USD,0.65905,0.6674,0.63289,0.65657,3760804.554005093,5727956.73577089
1625097600000,2021-07-01 00:00:00,XRP/USD,0.70677,0.70679,0.64481,0.65954,7982766.8004610175,12103537.01134278
1625011200000,2021-06-30 00:00:00,XRP/USD,0.70676,0.71483,0.66608,0.70625,6214779.631779365,8799687.97420087
1624924800000,2021-06-29 00:00:00,XRP/USD,0.64438,0.73388,0.64193,0.7065,15072070.9485201,21333433.75586709
1624838400000,2021-06-28 00:00:00,XRP/USD,0.64894,0.65724,0.6249,0.64415,6340169.600936355,9842691.3000642
1624752000000,2021-06-27 00:00:00,XRP/USD,0.61792,0.65313,0.597,0.64894,8728445.9974276,13450312.81386199
1624665600000,2021-06-26 00:00:00,XRP/USD,0.6105,0.63274,0.58188,0.61786,9725903.155708186,15741273.35595149
1624579200000,2021-06-25 00:00:00,XRP/USD,0.67345,0.68884,0.60145,0.61103,16669948.708051585,27281718.91404937
1624492800000,2021-06-24 00:00:00,XRP/USD,0.6387,0.69239,0.61677,0.67345,16318035.313469874,24230507.5558243
1624406400000,2021-06-23 00:00:00,XRP/USD,0.54828,0.665,0.521,0.63899,26019928.200965054,40720399.69477622
1624320000000,2021-06-22 00:00:00,XRP/USD,0.60924,0.652,0.51252,0.54809,41845577.16862995,76348003.37285839
1624233600000,2021-06-21 00:00:00,XRP/USD,0.77569,0.78176,0.606,0.6082,24656301.100188445,40539791.35183895
1624147200000,2021-06-20 00:00:00,XRP/USD,0.75994,0.78567,0.69828,0.77501,12827756.283861127,16551730.02136892
1624060800000,2021-06-19 00:00:00,XRP/USD,0.79718,0.80599,0.75701,0.76,5848918.171049382,7695944.96190708
1623974400000,2021-06-18 00:00:00,XRP/USD,0.84143,0.84479,0.7678,0.79619,9624783.159325983,12088550.6717316
1623888000000,2021-06-17 00:00:00,XRP/USD,0.83159,0.86198,0.82242,0.84087,14395751.488368172,17120067.89202632
1623801600000,2021-06-16 00:00:00,XRP/USD,0.86604,0.87338,0.82533,0.83121,9879229.263560424,11885359.01103262
1623715200000,2021-06-15 00:00:00,XRP/USD,0.89035,0.9013,0.85511,0.86604,6975412.567834015,8054376.89694935
1623628800000,2021-06-14 00:00:00,XRP/USD,0.88394,0.92848,0.86253,0.89092,10654022.85791207,11958450.65540348
1623542400000,2021-06-13 00:00:00,XRP/USD,0.83283,0.88822,0.81752,0.88468,8867531.29794462,10023433.66860856
1623456000000,2021-06-12 00:00:00,XRP/USD,0.84766,0.84795,0.8055,0.83259,18603748.68116609,22344429.6486459
1623369600000,2021-06-11 00:00:00,XRP/USD,0.8682,0.88049,0.83363,0.84781,9760056.259723386,11512079.66374941
1623283200000,2021-06-10 00:00:00,XRP/USD,0.92097,0.92867,0.8525,0.86868,14415716.500939742,16594967.65315161
1623196800000,2021-06-09 00:00:00,XRP/USD,0.87439,0.92097,0.83091,0.92097,23460408.08553889,25473585.55168886
1623110400000,2021-06-08 00:00:00,XRP/USD,0.86212,0.887,0.7856,0.87444,30661887.676611923,35064598.68785957
1623024000000,2021-06-07 00:00:00,XRP/USD,0.94638,0.975,0.842,0.86268,19897750.82171963,23065042.45110543
1622937600000,2021-06-06 00:00:00,XRP/USD,0.92311,0.9489,0.91819,0.94612,7348750.691134061,7767250.12803245
1622851200000,2021-06-05 00:00:00,XRP/USD,0.96979,0.99848,0.896,0.92273,15415071.433560375,16705939.36856976
1622764800000,2021-06-04 00:00:00,XRP/USD,1.0458,1.0465,0.91574,0.96991,27482187.996333472,28334781.573891878
1622678400000,2021-06-03 00:00:00,XRP/USD,1.0248,1.078,1.0075,1.0449,17146404.49596595,16409612.87775476
1622592000000,2021-06-02 00:00:00,XRP/USD,1.01,1.0507,0.9795,1.024,14010420.975893494,13682051.73427099
1622505600000,2021-06-01 00:00:00,XRP/USD,1.0411,1.1,0.97414,1.01,32416212.827842094,32095260.22558623
1622419200000,2021-05-31 00:00:00,XRP/USD,0.90504,1.0486,0.87972,1.0417,38929384.954170175,37371013.68356549
1622332800000,2021-05-30 00:00:00,XRP/USD,0.8315,0.93284,0.79668,0.90524,19139068.76978588,21142535.42683253
1622246400000,2021-05-29 00:00:00,XRP/USD,0.89817,0.94136,0.7935,0.83049,23345209.90415417,28110163.76374691
1622160000000,2021-05-28 00:00:00,XRP/USD,0.975,0.9845,0.84621,0.89824,32837774.962793205,36557907.6447199
1622073600000,2021-05-27 00:00:00,XRP/USD,1.0336,1.0427,0.93406,0.97484,32184185.046591956,33014838.38023876
1621987200000,2021-05-26 00:00:00,XRP/USD,0.97613,1.0701,0.94752,1.0334,33379541.535454486,32300698.21507111
1621900800000,2021-05-25 00:00:00,XRP/USD,0.99327,1.0592,0.88174,0.97613,47271194.86396143,48427150.95731247
1621814400000,2021-05-24 00:00:00,XRP/USD,0.79147,0.99798,0.75551,0.99386,61653609.417469196,62034501.25517598
1621728000000,2021-05-23 00:00:00,XRP/USD,0.908,0.97129,0.652,0.791,84493228.08699,106818240.3122503
1621641600000,2021-05-22 00:00:00,XRP/USD,1.0086,1.0188,0.82012,0.90722,60129477.79675645,66278827.40322793
1621555200000,2021-05-21 00:00:00,XRP/USD,1.1807,1.22,0.86403,1.0095,134847482.8630767,133578487.23435035
1621468800000,2021-05-20 00:00:00,XRP/USD,1.0598,1.265,0.9085,1.1823,123818964.20895946,104727196.31985068
1621382400000,2021-05-19 00:00:00,XRP/USD,1.5902,1.6435,0.82918,1.0606,234201633.32404625,220819944.67664176
1621296000000,2021-05-18 00:00:00,XRP/USD,1.4975,1.7046,1.4719,1.591,116699976.67538653,73350079.61997896
1621209600000,2021-05-17 00:00:00,XRP/USD,1.4544,1.566,1.3308,1.4943,109854522.0604291,73515707.72965877
1621123200000,2021-05-16 00:00:00,XRP/USD,1.4966,1.6159,1.339,1.4529,114226800.96029072,78619864.38178176
1621036800000,2021-05-15 00:00:00,XRP/USD,1.402,1.5848,1.3215,1.4962,116420014.58069222,77810462.89312406
1620950400000,2021-05-14 00:00:00,XRP/USD,1.366,1.4485,1.3235,1.4025,46373250.99429521,33064706.59129783
1620864000000,2021-05-13 00:00:00,XRP/USD,1.2725,1.3881,1.2004,1.366,114448444.22489914,83783634.13242982
1620777600000,2021-05-12 00:00:00,XRP/USD,1.4805,1.5475,1.24,1.2704,94071056.5943185,74048375.78268144
1620691200000,2021-05-11 00:00:00,XRP/USD,1.3919,1.4884,1.353,1.4797,64478974.49050055,43575707.56944012
1620604800000,2021-05-10 00:00:00,XRP/USD,1.535,1.6285,1.2253,1.3907,119618155.35037541,86012911.01630503
1620518400000,2021-05-09 00:00:00,XRP/USD,1.5611,1.5948,1.4265,1.5349,77289581.60711278,50354799.40524645
1620432000000,2021-05-08 00:00:00,XRP/USD,1.58,1.6273,1.5419,1.561,54100306.82633973,34657467.53769361
1620345600000,2021-05-07 00:00:00,XRP/USD,1.6037,1.6936,1.504,1.5793,90471853.91133183,57286046.92669653
1620259200000,2021-05-06 00:00:00,XRP/USD,1.6149,1.7658,1.509,1.6042,170825176.2674891,106486208.86889982
1620172800000,2021-05-05 00:00:00,XRP/USD,1.388,1.6268,1.3686,1.6138,113088793.18029319,70076089.46603866
1620086400000,2021-05-04 00:00:00,XRP/USD,1.554,1.5581,1.3155,1.3889,118272116.71108629,85155242.79003981
1620000000000,2021-05-03 00:00:00,XRP/USD,1.561,1.62,1.5031,1.554,66021806.30238962,42485074.84066256
1619913600000,2021-05-02 00:00:00,XRP/USD,1.6516,1.6577,1.5269,1.5611,53848864.78298478,34494180.24661122
1619827200000,2021-05-01 00:00:00,XRP/USD,1.5976,1.664,1.5232,1.6518,55258003.43923036,33453204.64900736
1619740800000,2021-04-30 00:00:00,XRP/USD,1.3984,1.6392,1.375,1.5984,121682562.070438,76127729.02304679
1619654400000,2021-04-29 00:00:00,XRP/USD,1.3574,1.42,1.3278,1.3977,53479958.34375033,38262830.6101097
1619568000000,2021-04-28 00:00:00,XRP/USD,1.4015,1.4477,1.284,1.3574,85869658.58736901,63260393.83186165
1619481600000,2021-04-27 00:00:00,XRP/USD,1.3647,1.4671,1.3314,1.4029,120183472.57849379,85667882.65627898
1619395200000,2021-04-26 00:00:00,XRP/USD,1.036,1.3769,1.0145,1.365,141584963.73544046,103725248.15783183
1619308800000,2021-04-25 00:00:00,XRP/USD,1.052,1.1575,0.95,1.0359,72872592.84201293,70347130.84468861
1619222400000,2021-04-24 00:00:00,XRP/USD,1.1715,1.1728,1.0227,1.0516,43030867.159236185,40919424.83761524
1619136000000,2021-04-23 00:00:00,XRP/USD,1.156,1.1976,0.87472,1.1715,217318349.98648787,185504353.38155174
1619049600000,2021-04-22 00:00:00,XRP/USD,1.2909,1.42,1.0925,1.1563,117798815.01813596,101875650.79835333
1618963200000,2021-04-21 00:00:00,XRP/USD,1.3867,1.4634,1.2745,1.29,86308793.72819747,66906041.64976548
1618876800000,2021-04-20 00:00:00,XRP/USD,1.3094,1.4467,1.1788,1.3867,127114683.96024704,91667039.70595445
1618790400000,2021-04-19 00:00:00,XRP/USD,1.4095,1.5289,1.2465,1.3108,137787483.4420912,105117091.42667928
1618704000000,2021-04-18 00:00:00,XRP/USD,1.5391,1.5633,1.1197,1.4076,221566000.52087033,157406934.1580494
1618617600000,2021-04-17 00:00:00,XRP/USD,1.5475,1.741,1.5262,1.5395,101030459.7683665,65625501.63583404
1618531200000,2021-04-16 00:00:00,XRP/USD,1.7589,1.809,1.4203,1.5494,221646224.64669695,143052939.61965725
1618444800000,2021-04-15 00:00:00,XRP/USD,1.8348,1.8853,1.6486,1.7586,108709501.13388817,61815933.77339257
1618358400000,2021-04-14 00:00:00,XRP/USD,1.7928,1.9637,1.57,1.8346,365282563.7775309,199107469.62691098
1618272000000,2021-04-13 00:00:00,XRP/USD,1.4691,1.8853,1.4202,1.7949,365573956.9115521,203673718.2637206
1618185600000,2021-04-12 00:00:00,XRP/USD,1.353,1.4734,1.3206,1.4683,105758781.59731479,72028047.12750445
1618099200000,2021-04-11 00:00:00,XRP/USD,1.376,1.4965,1.3058,1.3525,154008213.83995107,113869289.34562
1618012800000,2021-04-10 00:00:00,XRP/USD,1.017,1.3967,1.0065,1.3716,293974857.4541114,214329875.6591655
1617926400000,2021-04-09 00:00:00,XRP/USD,1.0565,1.0842,0.98206,1.0181,71040572.7217866,69777598.19446675
1617840000000,2021-04-08 00:00:00,XRP/USD,0.91692,1.0722,0.90101,1.0574,75629125.47124803,71523666.98623797
1617753600000,2021-04-07 00:00:00,XRP/USD,1.0971,1.1111,0.8555,0.917,161659005.70731837,176291173.072321
1617667200000,2021-04-06 00:00:00,XRP/USD,0.91717,1.1177,0.8069,1.0971,246304019.66000557,224504620.96436566
1617580800000,2021-04-05 00:00:00,XRP/USD,0.63466,0.939,0.61952,0.91648,178907566.226741,195211642.61821425
1617494400000,2021-04-04 00:00:00,XRP/USD,0.57821,0.63567,0.5657,0.63466,13417888.869609855,21141853.70057961
1617408000000,2021-04-03 00:00:00,XRP/USD,0.6071,0.64171,0.57344,0.57858,27316606.846563395,47213188.92212554
1617321600000,2021-04-02 00:00:00,XRP/USD,0.57105,0.6095,0.56552,0.6071,18889476.175172877,31114274.70791118
1617235200000,2021-04-01 00:00:00,XRP/USD,0.57031,0.59549,0.5485,0.57093,18309426.68842727,32069477.323712658
1617148800000,2021-03-31 00:00:00,XRP/USD,0.56327,0.5767,0.5262,0.57017,23366942.6085065,40982413.33024625
1617062400000,2021-03-30 00:00:00,XRP/USD,0.56592,0.5875,0.5595,0.56294,12876086.489891864,22872928.71334754
1616976000000,2021-03-29 00:00:00,XRP/USD,0.5455,0.57149,0.54307,0.56621,12175061.887839109,21502732.00374262
1616889600000,2021-03-28 00:00:00,XRP/USD,0.54803,0.56141,0.53914,0.54593,4878606.590858992,8936322.58871832
1616803200000,2021-03-27 00:00:00,XRP/USD,0.56366,0.5745,0.53398,0.54754,12632020.932273246,23070498.83528737
1616716800000,2021-03-26 00:00:00,XRP/USD,0.51129,0.57708,0.51094,0.56339,21208501.71017696,37644441.16895394
1616630400000,2021-03-25 00:00:00,XRP/USD,0.48059,0.5247,0.4562,0.51159,22690251.44342047,44352413.93189951
1616544000000,2021-03-24 00:00:00,XRP/USD,0.54927,0.563,0.45033,0.48001,30171165.986462988,62855286.31999956
1616457600000,2021-03-23 00:00:00,XRP/USD,0.54406,0.59741,0.53816,0.54918,28202607.24066799,51354031.90332494
1616371200000,2021-03-22 00:00:00,XRP/USD,0.51652,0.602,0.50102,0.54408,53643627.18223999,98595109.51007202
1616284800000,2021-03-21 00:00:00,XRP/USD,0.52573,0.54671,0.49451,0.51686,23094529.343533047,44682369.19771901
1616198400000,2021-03-20 00:00:00,XRP/USD,0.46655,0.54956,0.46481,0.52562,32948991.047751043,62685953.82167924
1616112000000,2021-03-19 00:00:00,XRP/USD,0.46887,0.475,0.45867,0.46645,7539097.935898793,16162713.9798452
1616025600000,2021-03-18 00:00:00,XRP/USD,0.46953,0.49068,0.46568,0.46886,9436823.883910181,20127167.77697006
1615939200000,2021-03-17 00:00:00,XRP/USD,0.4608,0.48196,0.454,0.46951,13249507.805777175,28219862.84802704
1615852800000,2021-03-16 00:00:00,XRP/USD,0.43612,0.52099,0.4281,0.46059,40322246.43501077,87544771.7818684
1615766400000,2021-03-15 00:00:00,XRP/USD,0.43839,0.4478,0.4225,0.43608,11365760.384733144,26063475.4740716
1615680000000,2021-03-14 00:00:00,XRP/USD,0.4587,0.46194,0.43804,0.43858,5815861.145739669,13260662.01317814
1615593600000,2021-03-13 00:00:00,XRP/USD,0.44021,0.467,0.43232,0.45781,11418996.333249366,24942653.79360295
1615507200000,2021-03-12 00:00:00,XRP/USD,0.45339,0.465,0.423,0.43999,13179282.329665665,29953595.1491299
1615420800000,2021-03-11 00:00:00,XRP/USD,0.4625,0.465,0.43842,0.45275,9487320.085900871,20954875.94898039
1615334400000,2021-03-10 00:00:00,XRP/USD,0.48592,0.48994,0.455,0.4624,14698232.11983992,31786834.16920398
1615248000000,2021-03-09 00:00:00,XRP/USD,0.4747,0.48799,0.472,0.48532,7076163.621748819,14580408.02305452
1615161600000,2021-03-08 00:00:00,XRP/USD,0.46547,0.48949,0.4551,0.47429,12898184.708707843,27194722.02388379
1615075200000,2021-03-07 00:00:00,XRP/USD,0.4632,0.46941,0.45726,0.46538,4365648.291610257,9380824.89924418
1614988800000,2021-03-06 00:00:00,XRP/USD,0.45506,0.47146,0.44953,0.46251,8610337.8852181,18616544.25897408
1614902400000,2021-03-05 00:00:00,XRP/USD,0.48194,0.48498,0.44658,0.45513,13396182.981352033,29433750.7555029
1614816000000,2021-03-04 00:00:00,XRP/USD,0.44914,0.49487,0.43322,0.48085,32836531.53346928,68288513.11941203
1614729600000,2021-03-03 00:00:00,XRP/USD,0.43662,0.46888,0.43032,0.44835,9616409.395584125,21448442.9476617
1614643200000,2021-03-02 00:00:00,XRP/USD,0.44544,0.455,0.42201,0.43672,10833988.755748088,24807631.33300075
1614556800000,2021-03-01 00:00:00,XRP/USD,0.41651,0.454,0.4131,0.44546,12807863.596148714,28751994.78325487
1614470400000,2021-02-28 00:00:00,XRP/USD,0.4362,0.43947,0.39353,0.41678,12510261.787243556,30016463.81122788
1614384000000,2021-02-27 00:00:00,XRP/USD,0.42806,0.45847,0.42706,0.43647,10162613.483130334,23283647.17650774
1614297600000,2021-02-26 00:00:00,XRP/USD,0.43615,0.45,0.41,0.42841,20011374.779394954,46710802.22075804
1614211200000,2021-02-25 00:00:00,XRP/USD,0.46867,0.48241,0.425,0.43546,11378709.235931242,26130320.20376439
1614124800000,2021-02-24 00:00:00,XRP/USD,0.47626,0.49973,0.45126,0.46932,19690808.637788624,41956039.88278493
1614038400000,2021-02-23 00:00:00,XRP/USD,0.56591,0.57072,0.3616,0.47638,103949170.03575708,218206410.9235423
1613952000000,2021-02-22 00:00:00,XRP/USD,0.5443,0.65,0.514,0.56531,145583838.58780664,257529211.5614559
1613865600000,2021-02-21 00:00:00,XRP/USD,0.51134,0.55875,0.5025,0.54437,28477549.276684802,52312855.73540937
1613779200000,2021-02-20 00:00:00,XRP/USD,0.56479,0.58365,0.46595,0.51095,44429596.43018526,86954880.96718907
1613692800000,2021-02-19 00:00:00,XRP/USD,0.53143,0.58231,0.5131,0.56463,36856640.69083209,65275739.31748596
1613606400000,2021-02-18 00:00:00,XRP/USD,0.53424,0.55999,0.52,0.53135,21737411.289077472,40909779.40919822
1613520000000,2021-02-17 00:00:00,XRP/USD,0.52046,0.558,0.49191,0.53424,32918983.0325383,61618342.00460148
1613433600000,2021-02-16 00:00:00,XRP/USD,0.55025,0.58099,0.48192,0.52017,46154703.37445057,88730037.05413724
1613347200000,2021-02-15 00:00:00,XRP/USD,0.59284,0.60425,0.50278,0.55027,59636674.66751847,108377114.2666663
1613260800000,2021-02-14 00:00:00,XRP/USD,0.63381,0.64074,0.5601,0.59272,46310477.23018996,78132131.91758327
1613174400000,2021-02-13 00:00:00,XRP/USD,0.61,0.64364,0.542,0.63324,85966722.77226412,135756936.97849807
1613088000000,2021-02-12 00:00:00,XRP/USD,0.52834,0.61964,0.51925,0.609,61563349.42238345,101089243.71491535
1613001600000,2021-02-11 00:00:00,XRP/USD,0.50517,0.53621,0.5,0.52849,26437316.482056256,50024251.13447039
1612915200000,2021-02-10 00:00:00,XRP/USD,0.477,0.542,0.44053,0.5048,76893037.69533944,152323767.22531584
1612828800000,2021-02-09 00:00:00,XRP/USD,0.45214,0.49171,0.44919,0.47632,31903051.248463534,66978189.55421467
1612742400000,2021-02-08 00:00:00,XRP/USD,0.41863,0.47106,0.41232,0.45214,27867544.000370644,61634767.99303456
1612656000000,2021-02-07 00:00:00,XRP/USD,0.44337,0.45147,0.38911,0.41863,33085202.81023614,79032087.54804038
1612569600000,2021-02-06 00:00:00,XRP/USD,0.45274,0.45743,0.42603,0.44292,17459859.736784365,39419894.64640198
1612483200000,2021-02-05 00:00:00,XRP/USD,0.44519,0.4721,0.42437,0.45243,44665568.46680834,98723710.7769342
1612396800000,2021-02-04 00:00:00,XRP/USD,0.39744,0.48,0.37963,0.44518,73683656.1007681,165514300.06012872
1612310400000,2021-02-03 00:00:00,XRP/USD,0.37346,0.41999,0.37346,0.39744,30014749.742111042,75520203.65869324
1612224000000,2021-02-02 00:00:00,XRP/USD,0.3722,0.412,0.34042,0.37334,59735288.05504783,160002378.67640176
1612137600000,2021-02-01 00:00:00,XRP/USD,0.49573,0.75742,0.35966,0.37262,310533509.85273737,833378535.3785019
1612051200000,2021-01-31 00:00:00,XRP/USD,0.44405,0.51,0.38758,0.49558,170433012.7054764,343906155.82847655
1611964800000,2021-01-30 00:00:00,XRP/USD,0.28333,0.51695,0.27747,0.44508,298570153.3207459,670823567.2704815
1611878400000,2021-01-29 00:00:00,XRP/USD,0.26442,0.317,0.25977,0.28321,47343511.410405256,167167513.18952456
1611792000000,2021-01-28 00:00:00,XRP/USD,0.25117,0.27,0.24736,0.26427,8605566.268045524,32563538.30569313
1611705600000,2021-01-27 00:00:00,XRP/USD,0.26871,0.26901,0.2442,0.25104,7379531.002933777,29395837.32844876
1611619200000,2021-01-26 00:00:00,XRP/USD,0.26718,0.27148,0.25827,0.26855,5587117.609724823,20804757.43706879
1611532800000,2021-01-25 00:00:00,XRP/USD,0.27389,0.2855,0.26705,0.26754,8408649.363566367,31429503.48944594
1611446400000,2021-01-24 00:00:00,XRP/USD,0.27191,0.27851,0.26852,0.27362,4935514.257154472,18037841.74093441
1611360000000,2021-01-23 00:00:00,XRP/USD,0.27298,0.28407,0.26563,0.27193,6711160.844261021,24679736.8597103
1611273600000,2021-01-22 00:00:00,XRP/USD,0.26829,0.27886,0.24,0.27307,24665949.749604113,90328303.18088445
1611187200000,2021-01-21 00:00:00,XRP/USD,0.29593,0.308,0.25903,0.26787,18860524.323302645,70409244.49659404
1611100800000,2021-01-20 00:00:00,XRP/USD,0.29403,0.3117,0.27909,0.2954,14592925.886536574,49400561.56579748
1611014400000,2021-01-19 00:00:00,XRP/USD,0.28585,0.3299,0.28434,0.29357,22928483.492989324,78102270.30346876
1610928000000,2021-01-18 00:00:00,XRP/USD,0.27772,0.28952,0.27163,0.28597,8314778.478405481,29075701.92119971
1610841600000,2021-01-17 00:00:00,XRP/USD,0.27926,0.28577,0.26851,0.27777,6423147.760226964,23123979.4082405
1610755200000,2021-01-16 00:00:00,XRP/USD,0.27958,0.308,0.27542,0.27931,11718063.306922061,41953611.7823281
1610668800000,2021-01-15 00:00:00,XRP/USD,0.29658,0.303,0.2612,0.27991,13637503.660155721,48721030.54608882
1610582400000,2021-01-14 00:00:00,XRP/USD,0.30573,0.30877,0.28223,0.29632,16657222.089094097,56213627.46049574
1610496000000,2021-01-13 00:00:00,XRP/USD,0.29286,0.30999,0.28421,0.3055,13099586.923162745,42879171.59791406
1610409600000,2021-01-12 00:00:00,XRP/USD,0.2875,0.31039,0.27722,0.29287,22578118.30771746,77092629.1792176
1610323200000,2021-01-11 00:00:00,XRP/USD,0.31526,0.31649,0.2512,0.28767,47661915.823558986,165682607.93116763
1610236800000,2021-01-10 00:00:00,XRP/USD,0.32469,0.36799,0.28785,0.31501,43129760.06885923,136915526.70981628
1610150400000,2021-01-09 00:00:00,XRP/USD,0.31952,0.34,0.30529,0.325,31615126.513765913,97277312.35004896
1610064000000,2021-01-08 00:00:00,XRP/USD,0.32376,0.34588,0.28389,0.31996,57234556.671550065,178880349.64229923
1609977600000,2021-01-07 00:00:00,XRP/USD,0.24892,0.3696,0.24521,0.32358,120394050.20842956,372068886.2365708
1609891200000,2021-01-06 00:00:00,XRP/USD,0.22626,0.27415,0.22137,0.24892,33959483.08697614,136427298.27645886
1609804800000,2021-01-05 00:00:00,XRP/USD,0.23584,0.24291,0.21756,0.22592,13804375.498671826,61102936.87443265
1609718400000,2021-01-04 00:00:00,XRP/USD,0.22518,0.26185,0.21501,0.23591,22850716.12017411,96862007.20687596
1609632000000,2021-01-03 00:00:00,XRP/USD,0.2212,0.23983,0.21511,0.22488,15244977.331609435,67791610.3326638
1609545600000,2021-01-02 00:00:00,XRP/USD,0.2379,0.23829,0.21116,0.22126,15286488.693551641,69088351.68377312
1609459200000,2021-01-01 00:00:00,XRP/USD,0.21936,0.25249,0.21597,0.23765,24148784.549113736,101614914.99732268
1609372800000,2020-12-31 00:00:00,XRP/USD,0.21135,0.22904,0.20471,0.2194,17985681.543943703,81976670.66519463
1609286400000,2020-12-30 00:00:00,XRP/USD,0.22079,0.23665,0.1919,0.21131,44050603.18535262,208464356.56311876
1609200000000,2020-12-29 00:00:00,XRP/USD,0.2477,0.25447,0.17268,0.22107,71379034.01002555,322879784.7289345
1609113600000,2020-12-28 00:00:00,XRP/USD,0.2834,0.30896,0.23367,0.24807,34763842.45179008,140137229.21671334
1609027200000,2020-12-27 00:00:00,XRP/USD,0.29426,0.30999,0.26629,0.28342,35382809.90006424,124842318.467519
1608940800000,2020-12-26 00:00:00,XRP/USD,0.31842,0.32695,0.28262,0.29374,43592293.59147851,148404349.39565095
1608854400000,2020-12-25 00:00:00,XRP/USD,0.33814,0.38499,0.28,0.31802,117497428.14754051,369465530.9337164
1608768000000,2020-12-24 00:00:00,XRP/USD,0.25997,0.37833,0.24061,0.33895,99206490.7210368,292687684.67631453
1608681600000,2020-12-23 00:00:00,XRP/USD,0.446,0.44779,0.21263,0.2599,128782199.63593024,495506731.9581771
1608595200000,2020-12-22 00:00:00,XRP/USD,0.51396,0.52187,0.40155,0.44601,67431925.8744805,151189269.01746708
1608508800000,2020-12-21 00:00:00,XRP/USD,0.55504,0.5688,0.49752,0.51395,30886028.46759135,60095395.40342708
1608422400000,2020-12-20 00:00:00,XRP/USD,0.57588,0.586,0.531,0.55516,24707097.915340662,44504463.4255722
1608336000000,2020-12-19 00:00:00,XRP/USD,0.58416,0.60479,0.56618,0.57631,23726100.90065441,41168990.47501242
1608249600000,2020-12-18 00:00:00,XRP/USD,0.57665,0.61331,0.55057,0.58373,38090012.43969314,65252792.28357826
1608163200000,2020-12-17 00:00:00,XRP/USD,0.56871,0.65615,0.536,0.57665,107158257.67358471,185828938.99867287
1608076800000,2020-12-16 00:00:00,XRP/USD,0.46896,0.57465,0.438,0.5687,62084494.47377269,109169148.01085404
1607990400000,2020-12-15 00:00:00,XRP/USD,0.49856,0.50765,0.4652,0.46848,17417369.69854643,37178470.15570874
1607904000000,2020-12-14 00:00:00,XRP/USD,0.51338,0.51912,0.48931,0.49773,9317790.597233173,18720572.5940433
1607817600000,2020-12-13 00:00:00,XRP/USD,0.50705,0.52825,0.486,0.51383,18150319.671829335,35323588.87536605
1607731200000,2020-12-12 00:00:00,XRP/USD,0.5413,0.55174,0.48653,0.50711,34901059.279302195,68823449.11222851
1607644800000,2020-12-11 00:00:00,XRP/USD,0.5727,0.588,0.527,0.5413,44532803.20346971,82270096.44091947
1607558400000,2020-12-10 00:00:00,XRP/USD,0.58324,0.58939,0.55304,0.57225,23952598.95084046,41856878.90055126
